# frequency | amplitude in a.u.| u(ampl) in a.u. | phase in rad | u(phase) in rad
5.493164062500000000e+06 1.917999999999999983e-01 9.590000000000001301e-03 -3.939000000000000140e-02 2.455000000000000071e+01
5.615234375000000000e+06 1.872999999999999943e-01 9.365000000000000061e-03 -4.376000000000000029e-02 2.455000000000000071e+01
5.737304687500000000e+06 1.850999999999999868e-01 9.254999999999999338e-03 -3.663999999999999896e-02 2.455000000000000071e+01
5.859375000000000000e+06 1.847000000000000031e-01 9.235000000000000153e-03 -2.820999999999999897e-02 2.455000000000000071e+01
5.981445312500000000e+06 1.864999999999999991e-01 9.324999999999999956e-03 -2.764000000000000137e-02 2.455000000000000071e+01
6.103515625000000000e+06 1.872999999999999943e-01 9.365000000000000061e-03 -4.157000000000000278e-02 2.455000000000000071e+01
6.225585937500000000e+06 1.860999999999999877e-01 9.304999999999999036e-03 -5.675000000000000183e-02 2.455000000000000071e+01
6.347656250000000000e+06 1.831000000000000127e-01 9.155000000000001678e-03 -6.790000000000000202e-02 2.455000000000000071e+01
6.469726562500000000e+06 1.796000000000000096e-01 8.980000000000000135e-03 -6.160000000000000198e-02 2.455000000000000071e+01
6.591796875000000000e+06 1.796999999999999986e-01 8.984999999999999931e-03 -5.233999999999999764e-02 2.455000000000000071e+01
6.713867187500000000e+06 1.796999999999999986e-01 8.984999999999999931e-03 -5.818000000000000255e-02 2.455000000000000071e+01
6.835937500000000000e+06 1.786999999999999977e-01 8.935000000000000234e-03 -6.461999999999999689e-02 2.455000000000000071e+01
6.958007812500000000e+06 1.763000000000000123e-01 8.815000000000001654e-03 -7.642999999999999794e-02 2.455000000000000071e+01
7.080078125000000000e+06 1.716999999999999915e-01 8.585000000000000617e-03 -7.344000000000000528e-02 2.455000000000000071e+01
7.202148437500000000e+06 1.695000000000000118e-01 8.475000000000001629e-03 -5.611000000000000015e-02 2.455000000000000071e+01
7.324218750000000000e+06 1.700000000000000122e-01 8.500000000000000611e-03 -4.127000000000000113e-02 2.455000000000000071e+01
7.446289062500000000e+06 1.729999999999999871e-01 8.649999999999999703e-03 -4.574999999999999900e-02 2.455000000000000071e+01
7.568359375000000000e+06 1.716999999999999915e-01 8.585000000000000617e-03 -7.711999999999999411e-02 2.455000000000000071e+01
7.690429687500000000e+06 1.655000000000000082e-01 8.275000000000001105e-03 -8.548999999999999655e-02 2.455000000000000071e+01
7.812500000000000000e+06 1.612000000000000099e-01 8.060000000000001191e-03 -7.158000000000000473e-02 2.455000000000000071e+01
7.934570312500000000e+06 1.587000000000000077e-01 7.935000000000001080e-03 -4.868000000000000105e-02 2.455000000000000071e+01
8.056640625000000000e+06 1.592000000000000082e-01 7.960000000000000062e-03 -3.364999999999999936e-02 2.455000000000000071e+01
8.178710937500000000e+06 1.577000000000000068e-01 7.885000000000001383e-03 -3.057999999999999954e-02 2.455000000000000071e+01
8.300781250000000000e+06 1.562999999999999945e-01 7.815000000000000765e-03 -1.290999999999999960e-02 2.455000000000000071e+01
8.422851562500000000e+06 1.554000000000000103e-01 7.770000000000000864e-03 -6.089999999999999927e-03 2.455000000000000071e+01
8.544921875000000000e+06 1.529000000000000081e-01 7.645000000000000753e-03 1.628999999999999893e-02 2.455000000000000071e+01
8.666992187500000000e+06 1.544999999999999984e-01 7.725000000000000096e-03 4.123999999999999888e-02 2.455000000000000071e+01
8.789062500000000000e+06 1.550999999999999879e-01 7.754999999999999741e-03 4.290000000000000063e-02 2.455000000000000071e+01
8.911132812500000000e+06 1.539999999999999980e-01 7.700000000000000247e-03 5.240999999999999825e-02 2.455000000000000071e+01
9.033203125000000000e+06 1.529999999999999971e-01 7.650000000000000550e-03 6.714000000000000523e-02 2.455000000000000071e+01
9.155273437500000000e+06 1.532000000000000028e-01 7.660000000000000142e-03 9.138000000000000289e-02 2.455000000000000071e+01
9.277343750000000000e+06 1.557999999999999940e-01 7.790000000000000049e-03 1.050999999999999990e-01 2.455000000000000071e+01
9.399414062500000000e+06 1.567999999999999949e-01 7.839999999999999747e-03 1.095000000000000001e-01 2.455000000000000071e+01
9.521484375000000000e+06 1.580000000000000016e-01 7.900000000000000772e-03 1.203999999999999931e-01 2.455000000000000071e+01
9.643554687500000000e+06 1.595999999999999919e-01 7.979999999999999247e-03 1.255999999999999894e-01 2.455000000000000071e+01
9.765625000000000000e+06 1.605999999999999928e-01 8.030000000000000679e-03 1.317000000000000115e-01 2.455000000000000071e+01
9.887695312500000000e+06 1.617999999999999994e-01 8.089999999999999969e-03 1.378999999999999948e-01 2.455000000000000071e+01
1.000976562500000000e+07 1.625000000000000056e-01 8.125000000000000278e-03 1.433000000000000107e-01 2.455000000000000071e+01
1.013183593750000000e+07 1.628999999999999893e-01 8.144999999999999463e-03 1.529999999999999971e-01 2.455000000000000071e+01
1.025390625000000000e+07 1.642000000000000126e-01 8.210000000000000284e-03 1.686999999999999889e-01 2.455000000000000071e+01
1.037597656250000000e+07 1.673999999999999932e-01 8.370000000000000703e-03 1.769999999999999907e-01 2.455000000000000071e+01
1.049804687500000000e+07 1.691999999999999893e-01 8.460000000000000506e-03 1.746000000000000052e-01 2.455000000000000071e+01
1.062011718750000000e+07 1.701999999999999902e-01 8.510000000000000203e-03 1.806000000000000105e-01 2.455000000000000071e+01
1.074218750000000000e+07 1.728999999999999981e-01 8.644999999999999907e-03 1.885999999999999899e-01 2.455000000000000071e+01
1.086425781250000000e+07 1.763000000000000123e-01 8.815000000000001654e-03 1.895999999999999908e-01 2.455000000000000071e+01
1.098632812500000000e+07 1.797999999999999876e-01 8.989999999999999727e-03 1.857000000000000040e-01 2.455000000000000071e+01
1.110839843750000000e+07 1.832000000000000017e-01 9.159999999999999740e-03 1.796999999999999986e-01 2.455000000000000071e+01
1.123046875000000000e+07 1.875999999999999890e-01 9.379999999999999449e-03 1.710000000000000131e-01 2.455000000000000071e+01
1.135253906250000000e+07 1.920000000000000040e-01 9.600000000000000894e-03 1.489999999999999936e-01 2.455000000000000071e+01
1.147460937500000000e+07 1.940000000000000058e-01 9.700000000000000289e-03 1.226000000000000006e-01 2.455000000000000071e+01
1.159667968750000000e+07 1.952000000000000124e-01 9.760000000000001313e-03 9.704000000000000126e-02 2.455000000000000071e+01
1.171875000000000000e+07 1.947000000000000119e-01 9.735000000000000597e-03 6.920999999999999375e-02 2.455000000000000071e+01
1.184082031250000000e+07 1.927999999999999992e-01 9.640000000000000999e-03 4.669000000000000233e-02 2.455000000000000071e+01
1.196289062500000000e+07 1.902000000000000079e-01 9.510000000000001091e-03 2.409999999999999989e-02 2.455000000000000071e+01
1.208496093750000000e+07 1.855999999999999872e-01 9.280000000000000054e-03 9.169999999999999332e-03 3.089999999999999858e+01
1.220703125000000000e+07 1.822000000000000008e-01 9.110000000000000042e-03 6.239999999999999887e-03 3.089999999999999858e+01
1.232910156250000000e+07 1.796000000000000096e-01 8.980000000000000135e-03 -1.389999999999999960e-03 3.089999999999999858e+01
1.245117187500000000e+07 1.758000000000000118e-01 8.790000000000000938e-03 -7.409999999999999920e-03 3.089999999999999858e+01
1.257324218750000000e+07 1.723999999999999977e-01 8.620000000000000925e-03 -5.930000000000000375e-03 3.089999999999999858e+01
1.269531250000000000e+07 1.695000000000000118e-01 8.475000000000001629e-03 -2.809999999999999998e-03 3.089999999999999858e+01
1.281738281250000000e+07 1.663000000000000034e-01 8.315000000000001210e-03 3.160000000000000048e-03 3.089999999999999858e+01
1.293945312500000000e+07 1.635000000000000064e-01 8.174999999999999975e-03 1.908999999999999933e-02 3.089999999999999858e+01
1.306152343750000000e+07 1.625999999999999945e-01 8.130000000000000074e-03 3.812000000000000111e-02 3.089999999999999858e+01
1.318359375000000000e+07 1.622999999999999998e-01 8.115000000000000685e-03 5.396000000000000102e-02 3.089999999999999858e+01
1.330566406250000000e+07 1.627000000000000113e-01 8.135000000000001605e-03 7.080999999999999794e-02 3.089999999999999858e+01
1.342773437500000000e+07 1.637000000000000122e-01 8.185000000000001302e-03 8.301000000000000045e-02 3.089999999999999858e+01
1.354980468750000000e+07 1.648000000000000020e-01 8.240000000000000796e-03 9.224000000000000254e-02 3.089999999999999858e+01
1.367187500000000000e+07 1.658999999999999919e-01 8.295000000000000290e-03 9.853000000000000647e-02 3.089999999999999858e+01
1.379394531250000000e+07 1.668000000000000038e-01 8.340000000000000191e-03 1.032000000000000001e-01 3.089999999999999858e+01
1.391601562500000000e+07 1.680000000000000104e-01 8.400000000000001216e-03 1.053000000000000047e-01 3.089999999999999858e+01
1.403808593750000000e+07 1.686999999999999889e-01 8.434999999999999790e-03 1.052000000000000018e-01 3.089999999999999858e+01
1.416015625000000000e+07 1.695000000000000118e-01 8.475000000000001629e-03 1.071000000000000008e-01 3.089999999999999858e+01
1.428222656250000000e+07 1.706999999999999906e-01 8.534999999999999185e-03 1.078000000000000069e-01 3.089999999999999858e+01
1.440429687500000000e+07 1.723999999999999977e-01 8.620000000000000925e-03 1.063000000000000056e-01 3.089999999999999858e+01
1.452636718750000000e+07 1.738999999999999990e-01 8.694999999999999604e-03 9.771000000000000518e-02 3.089999999999999858e+01
1.464843750000000000e+07 1.743999999999999995e-01 8.720000000000000320e-03 9.161999999999999311e-02 3.089999999999999858e+01
1.477050781250000000e+07 1.754999999999999893e-01 8.774999999999999814e-03 8.590000000000000413e-02 3.089999999999999858e+01
1.489257812500000000e+07 1.758000000000000118e-01 8.790000000000000938e-03 7.856000000000000483e-02 3.089999999999999858e+01
1.501464843750000000e+07 1.769000000000000017e-01 8.845000000000000431e-03 7.660000000000000142e-02 3.089999999999999858e+01
1.513671875000000000e+07 1.784000000000000030e-01 8.920000000000000845e-03 6.137999999999999706e-02 3.089999999999999858e+01
1.525878906250000000e+07 1.771000000000000074e-01 8.855000000000000024e-03 4.506999999999999895e-02 3.089999999999999858e+01
1.538085937500000000e+07 1.756000000000000061e-01 8.780000000000001345e-03 3.622000000000000219e-02 3.089999999999999858e+01
1.550292968750000000e+07 1.733999999999999986e-01 8.670000000000000623e-03 2.807000000000000120e-02 3.089999999999999858e+01
1.562500000000000000e+07 1.713000000000000078e-01 8.565000000000001432e-03 2.808000000000000079e-02 3.089999999999999858e+01
1.574707031250000000e+07 1.700000000000000122e-01 8.500000000000000611e-03 2.691999999999999948e-02 3.089999999999999858e+01
1.586914062500000000e+07 1.680999999999999994e-01 8.405000000000001012e-03 2.791000000000000078e-02 3.089999999999999858e+01
1.599121093750000000e+07 1.670000000000000095e-01 8.350000000000001518e-03 3.248000000000000193e-02 3.089999999999999858e+01
1.611328125000000000e+07 1.661999999999999866e-01 8.309999999999999679e-03 3.885000000000000259e-02 3.089999999999999858e+01
1.623535156250000000e+07 1.666999999999999871e-01 8.335000000000000395e-03 4.402999999999999969e-02 3.089999999999999858e+01
1.635742187500000000e+07 1.670000000000000095e-01 8.350000000000001518e-03 4.186999999999999750e-02 3.089999999999999858e+01
1.647949218750000000e+07 1.666999999999999871e-01 8.335000000000000395e-03 4.227999999999999814e-02 3.089999999999999858e+01
1.660156250000000000e+07 1.665999999999999981e-01 8.330000000000000598e-03 4.164999999999999952e-02 3.089999999999999858e+01
1.672363281250000000e+07 1.660999999999999976e-01 8.304999999999999882e-03 4.275000000000000328e-02 3.089999999999999858e+01
1.684570312500000000e+07 1.665000000000000091e-01 8.325000000000000802e-03 4.377000000000000335e-02 3.089999999999999858e+01
1.696777343750000000e+07 1.663000000000000034e-01 8.315000000000001210e-03 3.797999999999999987e-02 3.089999999999999858e+01
1.708984375000000000e+07 1.652000000000000135e-01 8.260000000000001716e-03 3.534999999999999948e-02 3.089999999999999858e+01
1.721191406250000000e+07 1.643000000000000016e-01 8.215000000000000080e-03 3.744999999999999718e-02 3.089999999999999858e+01
1.733398437500000000e+07 1.642000000000000126e-01 8.210000000000000284e-03 3.781999999999999945e-02 3.089999999999999858e+01
1.745605468750000000e+07 1.633999999999999897e-01 8.170000000000000179e-03 3.280999999999999889e-02 3.089999999999999858e+01
1.757812500000000000e+07 1.615000000000000047e-01 8.075000000000000580e-03 3.806999999999999967e-02 3.089999999999999858e+01
1.770019531250000000e+07 1.620999999999999941e-01 8.104999999999999358e-03 4.843999999999999695e-02 3.089999999999999858e+01
1.782226562500000000e+07 1.630999999999999950e-01 8.155000000000000790e-03 4.512000000000000038e-02 3.089999999999999858e+01
1.794433593750000000e+07 1.625999999999999945e-01 8.130000000000000074e-03 4.170999999999999708e-02 3.089999999999999858e+01
1.806640625000000000e+07 1.620000000000000051e-01 8.100000000000001296e-03 4.077000000000000068e-02 3.089999999999999858e+01
1.818847656250000000e+07 1.612000000000000099e-01 8.060000000000001191e-03 4.386000000000000315e-02 3.089999999999999858e+01
1.831054687500000000e+07 1.613999999999999879e-01 8.069999999999999049e-03 4.660000000000000253e-02 3.089999999999999858e+01
1.843261718750000000e+07 1.607999999999999985e-01 8.040000000000000271e-03 4.349999999999999700e-02 3.089999999999999858e+01
1.855468750000000000e+07 1.598999999999999866e-01 7.995000000000000370e-03 4.821999999999999897e-02 3.089999999999999858e+01
1.867675781250000000e+07 1.600999999999999923e-01 8.004999999999999963e-03 4.925999999999999823e-02 3.089999999999999858e+01
1.879882812500000000e+07 1.595000000000000029e-01 7.975000000000001185e-03 4.914999999999999925e-02 3.089999999999999858e+01
1.892089843750000000e+07 1.597999999999999976e-01 7.990000000000000574e-03 4.748999999999999749e-02 3.089999999999999858e+01
1.904296875000000000e+07 1.585999999999999910e-01 7.929999999999999549e-03 3.885999999999999871e-02 3.089999999999999858e+01
1.916503906250000000e+07 1.569000000000000117e-01 7.845000000000001278e-03 4.508999999999999814e-02 3.089999999999999858e+01
1.928710937500000000e+07 1.575000000000000011e-01 7.875000000000000056e-03 5.056999999999999690e-02 3.089999999999999858e+01
1.940917968750000000e+07 1.579000000000000126e-01 7.895000000000000975e-03 4.651000000000000273e-02 3.089999999999999858e+01
1.953125000000000000e+07 1.575000000000000011e-01 7.875000000000000056e-03 4.114000000000000296e-02 3.089999999999999858e+01
1.965332031250000000e+07 1.560999999999999888e-01 7.804999999999999438e-03 3.942999999999999977e-02 3.089999999999999858e+01
1.977539062500000000e+07 1.555999999999999883e-01 7.779999999999999589e-03 4.465000000000000219e-02 3.089999999999999858e+01
1.989746093750000000e+07 1.554999999999999993e-01 7.775000000000000661e-03 4.349999999999999700e-02 3.089999999999999858e+01
2.001953125000000000e+07 1.544000000000000095e-01 7.720000000000001167e-03 4.245000000000000162e-02 1.405000000000000071e+01
2.014160156250000000e+07 1.532999999999999918e-01 7.664999999999999938e-03 4.291999999999999982e-02 1.405000000000000071e+01
2.026367187500000000e+07 1.517000000000000015e-01 7.585000000000000596e-03 4.819999999999999979e-02 1.405000000000000071e+01
2.038574218750000000e+07 1.514000000000000068e-01 7.570000000000000340e-03 5.512999999999999845e-02 1.405000000000000071e+01
2.050781250000000000e+07 1.504999999999999949e-01 7.525000000000000439e-03 5.428999999999999798e-02 1.405000000000000071e+01
2.062988281250000000e+07 1.491000000000000103e-01 7.455000000000000689e-03 6.275000000000000022e-02 1.405000000000000071e+01
2.075195312500000000e+07 1.491999999999999993e-01 7.460000000000000485e-03 6.983999999999999930e-02 1.405000000000000071e+01
2.087402343750000000e+07 1.487999999999999878e-01 7.439999999999999565e-03 7.353999999999999426e-02 1.405000000000000071e+01
2.099609375000000000e+07 1.489999999999999936e-01 7.450000000000000025e-03 8.197999999999999732e-02 1.405000000000000071e+01
2.111816406250000000e+07 1.496000000000000107e-01 7.480000000000000537e-03 8.437000000000000055e-02 1.405000000000000071e+01
2.124023437500000000e+07 1.499999999999999944e-01 7.499999999999999722e-03 8.575000000000000677e-02 1.405000000000000071e+01
2.136230468750000000e+07 1.501000000000000112e-01 7.505000000000001253e-03 8.323999999999999455e-02 1.405000000000000071e+01
2.148437500000000000e+07 1.491000000000000103e-01 7.455000000000000689e-03 8.722000000000000586e-02 1.405000000000000071e+01
2.160644531250000000e+07 1.492999999999999883e-01 7.464999999999999414e-03 9.563000000000000667e-02 1.405000000000000071e+01
2.172851562500000000e+07 1.494000000000000050e-01 7.470000000000000945e-03 9.954000000000000348e-02 1.405000000000000071e+01
2.185058593750000000e+07 1.497999999999999887e-01 7.490000000000000130e-03 1.082000000000000045e-01 1.405000000000000071e+01
2.197265625000000000e+07 1.512000000000000011e-01 7.560000000000000747e-03 1.081000000000000016e-01 1.405000000000000071e+01
2.209472656250000000e+07 1.514999999999999958e-01 7.575000000000000136e-03 1.023000000000000020e-01 1.405000000000000071e+01
2.221679687500000000e+07 1.509999999999999953e-01 7.550000000000000287e-03 9.635000000000000508e-02 1.405000000000000071e+01
2.233886718750000000e+07 1.499000000000000055e-01 7.495000000000000794e-03 9.769999999999999518e-02 1.405000000000000071e+01
2.246093750000000000e+07 1.506000000000000116e-01 7.530000000000001102e-03 1.019999999999999934e-01 1.405000000000000071e+01
2.258300781250000000e+07 1.511000000000000121e-01 7.555000000000000951e-03 9.085000000000000020e-02 1.405000000000000071e+01
2.270507812500000000e+07 1.494999999999999940e-01 7.474999999999999874e-03 8.580999999999999739e-02 1.405000000000000071e+01
2.282714843750000000e+07 1.489999999999999936e-01 7.450000000000000025e-03 8.888999999999999679e-02 1.405000000000000071e+01
2.294921875000000000e+07 1.486000000000000099e-01 7.430000000000000840e-03 9.009000000000000341e-02 1.405000000000000071e+01
2.307128906250000000e+07 1.486999999999999988e-01 7.435000000000000636e-03 9.546999999999999931e-02 1.405000000000000071e+01
2.319335937500000000e+07 1.496000000000000107e-01 7.480000000000000537e-03 9.367999999999999938e-02 1.405000000000000071e+01
2.331542968750000000e+07 1.494000000000000050e-01 7.470000000000000945e-03 8.672000000000000541e-02 1.405000000000000071e+01
2.343750000000000000e+07 1.481999999999999984e-01 7.409999999999999920e-03 8.118000000000000216e-02 1.405000000000000071e+01
2.355957031250000000e+07 1.461999999999999966e-01 7.310000000000000525e-03 8.444999999999999729e-02 1.405000000000000071e+01
2.368164062500000000e+07 1.454999999999999905e-01 7.275000000000000216e-03 9.497999999999999499e-02 1.405000000000000071e+01
2.380371093750000000e+07 1.449000000000000010e-01 7.245000000000000571e-03 9.833000000000000074e-02 1.405000000000000071e+01
2.392578125000000000e+07 1.441000000000000059e-01 7.205000000000000467e-03 1.115000000000000019e-01 1.405000000000000071e+01
2.404785156250000000e+07 1.459999999999999909e-01 7.300000000000000065e-03 1.214999999999999969e-01 1.405000000000000071e+01
2.416992187500000000e+07 1.471000000000000085e-01 7.355000000000000426e-03 1.102000000000000063e-01 1.405000000000000071e+01
2.429199218750000000e+07 1.459000000000000019e-01 7.295000000000000269e-03 1.053999999999999937e-01 1.405000000000000071e+01
2.441406250000000000e+07 1.454999999999999905e-01 7.275000000000000216e-03 1.086000000000000021e-01 1.405000000000000071e+01
2.453613281250000000e+07 1.459000000000000019e-01 7.295000000000000269e-03 1.073999999999999955e-01 1.405000000000000071e+01
2.465820312500000000e+07 1.456000000000000072e-01 7.280000000000000880e-03 1.001999999999999974e-01 1.405000000000000071e+01
2.478027343750000000e+07 1.439999999999999891e-01 7.199999999999999803e-03 9.970999999999999308e-02 1.405000000000000071e+01
2.490234375000000000e+07 1.438000000000000111e-01 7.190000000000001078e-03 1.066000000000000003e-01 1.405000000000000071e+01
2.502441406250000000e+07 1.436999999999999944e-01 7.185000000000000414e-03 1.024000000000000049e-01 1.405000000000000071e+01
2.514648437500000000e+07 1.419999999999999873e-01 7.099999999999999541e-03 1.063000000000000056e-01 1.405000000000000071e+01
2.526855468750000000e+07 1.421000000000000041e-01 7.105000000000000204e-03 1.190999999999999975e-01 1.405000000000000071e+01
2.539062500000000000e+07 1.431000000000000050e-01 7.155000000000000769e-03 1.228000000000000064e-01 1.405000000000000071e+01
2.551269531250000000e+07 1.441999999999999948e-01 7.210000000000000263e-03 1.233999999999999958e-01 1.405000000000000071e+01
2.563476562500000000e+07 1.451000000000000068e-01 7.255000000000001031e-03 1.140999999999999931e-01 1.405000000000000071e+01
2.575683593750000000e+07 1.444999999999999896e-01 7.224999999999999652e-03 1.039999999999999952e-01 1.405000000000000071e+01
2.587890625000000000e+07 1.436999999999999944e-01 7.185000000000000414e-03 9.847999999999999809e-02 1.405000000000000071e+01
2.600097656250000000e+07 1.423000000000000098e-01 7.115000000000000664e-03 9.374000000000000388e-02 1.405000000000000071e+01
2.612304687500000000e+07 1.408999999999999975e-01 7.045000000000000047e-03 9.854999999999999871e-02 1.405000000000000071e+01
2.624511718750000000e+07 1.405000000000000138e-01 7.025000000000000862e-03 1.013000000000000012e-01 1.405000000000000071e+01
2.636718750000000000e+07 1.391000000000000014e-01 6.955000000000000245e-03 1.039999999999999952e-01 1.405000000000000071e+01
2.648925781250000000e+07 1.385000000000000120e-01 6.925000000000000600e-03 1.178000000000000019e-01 1.405000000000000071e+01
2.661132812500000000e+07 1.395000000000000129e-01 6.975000000000001164e-03 1.241000000000000020e-01 1.405000000000000071e+01
2.673339843750000000e+07 1.398999999999999966e-01 6.995000000000000349e-03 1.228000000000000064e-01 1.405000000000000071e+01
2.685546875000000000e+07 1.398999999999999966e-01 6.995000000000000349e-03 1.205999999999999989e-01 1.405000000000000071e+01
2.697753906250000000e+07 1.391999999999999904e-01 6.960000000000000041e-03 1.170999999999999958e-01 1.405000000000000071e+01
2.709960937500000000e+07 1.383999999999999952e-01 6.919999999999999936e-03 1.199000000000000066e-01 1.405000000000000071e+01
2.722167968750000000e+07 1.385000000000000120e-01 6.925000000000000600e-03 1.224999999999999978e-01 1.405000000000000071e+01
2.734375000000000000e+07 1.386999999999999900e-01 6.935000000000000192e-03 1.194999999999999951e-01 1.405000000000000071e+01
2.746582031250000000e+07 1.386000000000000010e-01 6.930000000000000396e-03 1.149000000000000021e-01 1.405000000000000071e+01
2.758789062500000000e+07 1.381000000000000005e-01 6.905000000000000547e-03 1.068000000000000060e-01 1.405000000000000071e+01
2.770996093750000000e+07 1.363000000000000045e-01 6.815000000000000745e-03 1.044000000000000067e-01 1.405000000000000071e+01
2.783203125000000000e+07 1.355000000000000093e-01 6.775000000000000640e-03 1.158000000000000002e-01 1.405000000000000071e+01
2.795410156250000000e+07 1.363000000000000045e-01 6.815000000000000745e-03 1.192000000000000004e-01 1.405000000000000071e+01
2.807617187500000000e+07 1.358000000000000040e-01 6.790000000000000896e-03 1.170999999999999958e-01 1.405000000000000071e+01
